final_PTS,TS%,FTr,USG%,PER,avg_PTS,FGA,MP,ORtg,eFG%_2,Pace,Opponent_FG%,Range_0-3_Made,Range_3-10_Made,Range_10-16_Made,Range_16-3P_Made,3P_Made
5,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.49,0.716,0.477,0.453,0.481,0.37
11,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.47,0.66,0.442,0.432,0.42,0.365
23,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.47,0.71,0.398,0.434,0.424,0.372
3,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.491,0.716,0.471,0.42,0.422,0.376
0,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.47,0.66,0.442,0.432,0.42,0.365
18,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.475,0.736,0.421,0.46,0.381,0.368
9,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.49,0.716,0.477,0.453,0.481,0.37
14,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.468,0.712,0.406,0.411,0.404,0.354
11,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.496,0.753,0.452,0.464,0.454,0.362
0,0.553,0.133,17.4,11.7,12.2,10.4,32.0,114.0,0.543,96.2,0.474,0.701,0.464,0.472,0.394,0.358
